swMATHId;git
42169;https://gitlab.bsc.es/gsaxena/biofvm_x
42168;https://github.com/oradules/LNetReduce
42163;https://github.com/trixi-framework/ReadVTK.jl
42162;https://github.com/joergbuchwald/VTUinterface
42161;https://github.com/joergbuchwald/ogs6py
42160;https://github.com/baxmittens/VTUFileHandler.jl
42156;https://github.com/byuflowlab/GXBeam.jl
42155;https://github.com/FEniCS/ffcx
42154;https://github.com/mscroggs/defelement.com
42152;https://github.com/cldf/cldfbench
42151;https://github.com/cldf/cldf
42150;https://github.com/lmaurits/BEASTling
42149;https://github.com/digling/edictor
42148;https://github.com/lingpy/lingpy
42147;https://github.com/Anaphory/lexedata/
42145;https://github.com/mithun218/GiNaCDE
42143;https://github.com/moinnadeem/StereoSet
42141;https://github.com/ranqiu92/NumNet
42139;https://github.com/microsoft/MASS
42136;https://github.com/itrummer/codexdb
42135;https://github.com/openai/gpt-3
42134;https://github.com/cran/expint
42133;https://github.com/cran/tictoc
42132;https://github.com/cran/concaveman
42131;https://github.com/cran/prLogistic
42130;https://github.com/cran/lbreg
42129;https://github.com/msperlin/GetHFData
42127;https://github.com/mdolab/adflow
42126;https://github.com/jcponce/complex/tree/gh-pages/dctools
42125;https://github.com/PRML/PRMLT
42124;https://github.com/higham/logsumexp-softmax-tests
42123;https://github.com/gamarcad/paper-samba-code
42122;https://github.com/AIPHES/emnlp19-moverscore
42120;https://github.com/google-research/pegasus
42119;https://github.com/peterwestuw/BottleSum
42118;https://github.com/InitialBug/BiSET
42117;https://github.com/megagonlabs/opiniondigest
42116;https://github.com/ThomasScialom/MLSUM
42115;https://github.com/sheffieldnlp/highres
42114;https://github.com/yg211/acl20-ref-free-eval
42113;https://github.com/esdurmus/feqa
42112;https://github.com/YueDongCS/BanditSum
42111;https://github.com/Yale-LILY/SummEval
42110;https://github.com/fajri91/ffci
42107;https://github.com/SajadAHMAD1/Chaotic-GSA-for-Engineering-Design-Problems/blob/master/SSA.m
42105;https://github.com/ACIL-Group/NuART-Py
42103;https://git.mst.edu/acil-group/rFuzzyART
42102;https://github.com/AP6YC/AdaptiveResonance.jl
42101;https://github.com/uw-comphys/opencmp
42100;https://github.com/PhilippPro/tunability
42099;https://github.com/researchkit/researchkit
42098;https://github.com/Sage-Bionetworks/mPower
42097;https://github.com/jonascrevecoeur/hirem
42096;https://github.com/SimVascular/svSolver
42094;https://github.com/DENG-MIT/Stiff-PINN
42093;https://github.com/lululxvi/deeponet
42092;https://github.com/cran/noisyCE2
42088;https://github.com/3dct/open_iA
42081;https://github.com/snousias/avatree
42080;https://github.com/mohamed82008/Preconditioners.jl
42079;https://github.com/JuliaIO/MeshIO.jl
42078;https://github.com/gridap/GridapEmbedded.jl
42077;https://github.com/airaria/TextBrewer
42076;https://github.com/cran/stat.extend
42075;https://github.com/cran/VarReg
42074;https://github.com/cran/pdqr
42073;https://github.com/cran/mpcmp
42071;https://github.com/dengwirda/inpoly
42070;https://github.com/shibiaowan/SHARP
42069;https://github.com/smirarab/pasta
42067;https://github.com/cran/MGMS2
42066;https://github.com/ZeinabAghahadi/Syllogistic-Commonsense-Reasoning
42065;https://github.com/EmoryMLIP/OT-Flow
42064;https://github.com/lunz-s/DeepAdverserialRegulariser
42061;https://github.com/safpla/AutoLossRelease
42058;https://github.com/PredictiveIntelligenceLab/PINNsNTK
42057;https://github.com/matteofrigo5/HPC_ReverseAugmentedConstrained/
42056;https://github.com/leonghien/Direct-FE2-thin-plates
42055;https://github.com/jp2011/bip-pde-vi
42054;https://github.com/alan-turing-institute/stat-fem
42053;https://github.com/rbharali/IGAFrac
42052;https://github.com/jxx2/MetaFEM.jl
42051;https://gitlab.lrz.de/nanoshock/ALPACA
42049;https://github.com/jian94/GSDAR
42048;https://github.com/cran/bccp
42045;https://github.com/openshmem-org
42042;https://github.com/byeongsuyu/StdPairs
42040;https://github.com/lizhengxiao/rMGLReg
42039;https://github.com/ispyb/EXI
42035;https://github.com/natechols/xtal.js/
42033;https://github.com/Hekstra-Lab/reciprocalspaceship
42032;https://github.com/keitaroyam/servalcat
42029;https://github.com/uglymol/uglymol
42027;https://github.com/project-gemmi/gemmi/
42024;https://github.com/cran/ALUES
42023;https://github.com/cran/adaptr
42022;https://github.com/PySpice-org/PySpice
42021;https://github.com/thejackal360/OpenPelt-Public
